molecule_chembl_id,target_chembl_id,canonical_smiles,standard_value,pIC50,assay_chembl_id,target_family,assay_type,compound_class,toxicity_risk,solubility_level,num_h_donors,num_h_acceptors,tpsa,num_rotatable_bonds,lipinski_compliant
CHEMBL301254,CHEMBL335,COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1,1540.0,5.8124792791635365,CHEMBL772435,Protein-tyrosine phosphatase 1B,B,Small Molecule,1,2,0.0,4.0,60.440000000000005,2.0,1
CHEMBL301254,CHEMBL3243,COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1,1650.0,5.782516055786093,CHEMBL655768,Leukocyte common antigen,B,Small Molecule,1,4,0.0,4.0,60.440000000000005,2.0,1
CHEMBL301254,CHEMBL3521,COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1,7090.0,5.149353764816933,CHEMBL711897,Receptor-type tyrosine-protein phosphatase F (LAR),B,Small Molecule,5,3,0.0,4.0,60.440000000000005,2.0,1
CHEMBL301254,CHEMBL4804,COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1,2130.0,5.671620396561262,CHEMBL659777,Dual specificity phosphatase Cdc25B,B,Small Molecule,3,1,0.0,4.0,60.440000000000005,2.0,1
CHEMBL58435,CHEMBL335,CC(C)C1=CC(=O)C(=O)c2ccccc21,10130.0,4.994390554639719,CHEMBL772435,Protein-tyrosine phosphatase 1B,B,Small Molecule,2,1,0.0,2.0,34.14,1.0,1
CHEMBL286998,CHEMBL254,COc1ccc([C@H](Cc2ccncc2)c2ccsc2)cc1OC1CCCC1,3.0,8.522878745280337,CHEMBL765482,Phosphodiesterase 4A,B,Small Molecule,5,5,0.0,4.0,31.35,7.0,0
CHEMBL417584,CHEMBL4607,NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H]1CSSC[C@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)O)NC(=O)[C@@H](Cc2ccc(O)cc2)NC1=O,27.0,7.568636235841013,CHEMBL647843,Angiotensin II type 2 (AT-2) receptor,B,Peptide,4,1,12.0,14.0,371.54,20.0,0
CHEMBL414533,CHEMBL4607,CNCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H]1CSS[C@@H]2C[C@@H](C(=O)N[C@@H](Cc3c[nH]cn3)C(=O)N3CCC[C@H]3C(=O)N[C@@H](Cc3ccccc3)C(=O)O)N(C2)C(=O)[C@H](Cc2ccc(O)cc2)NC1=O,0.82,9.086186147616283,CHEMBL647843,Angiotensin II type 2 (AT-2) receptor,B,Peptide,1,2,11.0,14.0,348.76,21.0,0
CHEMBL332073,CHEMBL4426,COC(=O)COc1cccn2c(Cc3ccccc3-c3ccccc3)c(C(C)C)c(C(=O)C(N)=O)c12,35.0,7.455931955649724,CHEMBL760952,Phospholipase A2 group 1B,B,Small Molecule,3,3,1.0,6.0,100.1,9.0,1
CHEMBL433288,CHEMBL3102,S=c1[nH]ccn1Cc1ccc(Cl)cc1Cl,16982.44,4.769999911123512,CHEMBL669437,Dopamine beta-hydroxylase,B,Small Molecule,2,3,1.0,2.0,20.72,2.0,1
CHEMBL67369,CHEMBL3102,Oc1ccc(Cn2cc[nH]c2=S)cc1O,2187.76,5.660000322371772,CHEMBL669437,Dopamine beta-hydroxylase,B,Small Molecule,2,2,3.0,4.0,61.18000000000001,2.0,1
CHEMBL433493,CHEMBL3102,Oc1c(F)cc(Cn2cc[nH]c2=S)cc1F,74.13,7.130005999878258,CHEMBL669437,Dopamine beta-hydroxylase,B,Small Molecule,3,3,2.0,3.0,40.95,2.0,1
CHEMBL332134,CHEMBL283,COc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3ccccc3)CC2C(=O)NO)cc1,18.0,7.744727494896693,CHEMBL709184,Matrix metalloproteinase 3,B,Small Molecule,3,1,2.0,7.0,125.48000000000005,6.0,1
CHEMBL338007,CHEMBL283,COc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3cccnc3)CC2C(=O)NO)cc1,8.892,8.051000545973046,CHEMBL709184,Matrix metalloproteinase 3,B,Small Molecule,2,5,2.0,8.0,138.37,6.0,1
CHEMBL125598,CHEMBL283,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccc(-c4ccccc4)cc3)CC2C(=O)NO)cc1,23.0,7.638272163982407,CHEMBL709184,Matrix metalloproteinase 3,B,Small Molecule,2,4,2.0,6.0,116.25,6.0,1
CHEMBL127093,CHEMBL283,COc1ccc(S(=O)(=O)N2CCN(C(=O)NCc3ccccc3)CC2C(=O)NO)cc1,16.98,7.770062314092066,CHEMBL709184,Matrix metalloproteinase 3,B,Small Molecule,2,1,3.0,6.0,128.28,6.0,1
CHEMBL278078,CHEMBL236,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2OC)cc1,0.97,9.013228265733757,CHEMBL750418,Delta opioid receptor,B,Small Molecule,4,2,1.0,3.0,41.57000000000001,6.0,1
CHEMBL278078,CHEMBL233,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2OC)cc1,3480.0,5.458420756053419,CHEMBL749749,Mu opioid receptor,B,Small Molecule,2,4,1.0,3.0,41.57000000000001,6.0,1
CHEMBL278078,CHEMBL237,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccc2OC)cc1,10000.0,5.0,CHEMBL857684,Kappa opioid receptor,B,Small Molecule,2,4,1.0,3.0,41.57000000000001,6.0,1
CHEMBL151718,CHEMBL332,COc1ccc(S(=O)(=O)N2C/C(=N\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,20.0,7.698970004336019,CHEMBL715372,Matrix metalloproteinase-1,B,Small Molecule,1,5,2.0,7.0,117.53000000000002,5.0,1
CHEMBL151718,CHEMBL283,COc1ccc(S(=O)(=O)N2C/C(=N\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,9.0,8.045757490560675,CHEMBL709523,Matrix metalloproteinase 3,B,Small Molecule,4,3,2.0,7.0,117.53000000000002,5.0,1
CHEMBL151718,CHEMBL4073,COc1ccc(S(=O)(=O)N2C/C(=N\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,263.0,6.580044251510242,CHEMBL713450,Matrix metalloproteinase 7,B,Small Molecule,2,1,2.0,7.0,117.53000000000002,5.0,1
CHEMBL151718,CHEMBL280,COc1ccc(S(=O)(=O)N2C/C(=N\OC(C)(C)C)C[C@@H]2C(=O)NO)cc1,0.5,9.30102999566398,CHEMBL873935,Matrix metalloproteinase 13,B,Small Molecule,3,1,2.0,7.0,117.53000000000002,5.0,1
CHEMBL357728,CHEMBL332,CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1,26.0,7.585026652029182,CHEMBL715372,Matrix metalloproteinase-1,B,Small Molecule,3,2,2.0,8.0,130.42,6.0,1
CHEMBL357728,CHEMBL333,CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1,0.4,9.397940008672036,CHEMBL716610,Matrix metalloproteinase-2,B,Small Molecule,3,2,2.0,8.0,130.42,6.0,1
CHEMBL357728,CHEMBL283,CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1,5.0,8.301029995663981,CHEMBL709523,Matrix metalloproteinase 3,B,Small Molecule,2,3,2.0,8.0,130.42,6.0,1
CHEMBL357728,CHEMBL4073,CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1,785.0,6.105130343254747,CHEMBL713450,Matrix metalloproteinase 7,B,Small Molecule,1,3,2.0,8.0,130.42,6.0,1
CHEMBL357728,CHEMBL280,CC(C)(C)O/N=C1/C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)C1,0.4,9.397940008672036,CHEMBL873935,Matrix metalloproteinase 13,B,Small Molecule,4,1,2.0,8.0,130.42,6.0,1
CHEMBL348210,CHEMBL332,COc1ccc(S(=O)(=O)N2CC(NOC(C)(C)C)C[C@@H]2C(=O)NO)cc1,255.0,6.5934598195660445,CHEMBL715372,Matrix metalloproteinase-1,B,Small Molecule,4,5,3.0,7.0,117.2,6.0,1
CHEMBL348210,CHEMBL333,COc1ccc(S(=O)(=O)N2CC(NOC(C)(C)C)C[C@@H]2C(=O)NO)cc1,4.0,8.397940008672037,CHEMBL716610,Matrix metalloproteinase-2,B,Small Molecule,3,2,3.0,7.0,117.2,6.0,1
CHEMBL348210,CHEMBL283,COc1ccc(S(=O)(=O)N2CC(NOC(C)(C)C)C[C@@H]2C(=O)NO)cc1,20.0,7.698970004336019,CHEMBL709523,Matrix metalloproteinase 3,B,Small Molecule,4,5,3.0,7.0,117.2,6.0,1
CHEMBL348210,CHEMBL4073,COc1ccc(S(=O)(=O)N2CC(NOC(C)(C)C)C[C@@H]2C(=O)NO)cc1,5235.0,5.281083313985139,CHEMBL713450,Matrix metalloproteinase 7,B,Small Molecule,5,2,3.0,7.0,117.2,6.0,1
CHEMBL348210,CHEMBL280,COc1ccc(S(=O)(=O)N2CC(NOC(C)(C)C)C[C@@H]2C(=O)NO)cc1,3.0,8.522878745280337,CHEMBL873935,Matrix metalloproteinase 13,B,Small Molecule,2,4,3.0,7.0,117.2,6.0,1
CHEMBL325893,CHEMBL3890,NC(=O)c1cc2c(Oc3cccc(Cl)c3)cncc2s1,800.0,6.096910013008056,CHEMBL802927,Selectin E,B,Small Molecule,4,1,1.0,4.0,65.21000000000001,3.0,1
CHEMBL325893,CHEMBL3070,NC(=O)c1cc2c(Oc3cccc(Cl)c3)cncc2s1,770.0,6.113509274827518,CHEMBL698938,Intercellular adhesion molecule-1,B,Small Molecule,3,2,1.0,4.0,65.21000000000001,3.0,1
CHEMBL325893,CHEMBL3735,NC(=O)c1cc2c(Oc3cccc(Cl)c3)cncc2s1,850.0,6.070581074285707,CHEMBL818854,Vascular cell adhesion protein 1,B,Small Molecule,2,4,1.0,4.0,65.21000000000001,3.0,1
CHEMBL323832,CHEMBL3890,CCOC(=O)c1cccc(Oc2cncc3sc(C(N)=O)cc23)c1,630.0,6.200659450546418,CHEMBL802927,Selectin E,B,Small Molecule,5,5,1.0,6.0,91.51,5.0,1
CHEMBL323832,CHEMBL3070,CCOC(=O)c1cccc(Oc2cncc3sc(C(N)=O)cc23)c1,680.0,6.167491087293763,CHEMBL698938,Intercellular adhesion molecule-1,B,Small Molecule,2,4,1.0,6.0,91.51,5.0,1
CHEMBL323832,CHEMBL3735,CCOC(=O)c1cccc(Oc2cncc3sc(C(N)=O)cc23)c1,1000.0,6.0,CHEMBL818854,Vascular cell adhesion protein 1,B,Small Molecule,3,5,1.0,6.0,91.51,5.0,1
CHEMBL119901,CHEMBL3890,NC(=O)c1cc2c(Oc3ccccc3CC(O)CO)cncc2s1,1000.0,6.0,CHEMBL802927,Selectin E,B,Small Molecule,4,3,3.0,6.0,105.67000000000002,6.0,1
CHEMBL119901,CHEMBL3070,NC(=O)c1cc2c(Oc3ccccc3CC(O)CO)cncc2s1,1000.0,6.0,CHEMBL698938,Intercellular adhesion molecule-1,B,Small Molecule,2,4,3.0,6.0,105.67000000000002,6.0,1
CHEMBL119901,CHEMBL3735,NC(=O)c1cc2c(Oc3ccccc3CC(O)CO)cncc2s1,1000.0,6.0,CHEMBL818854,Vascular cell adhesion protein 1,B,Small Molecule,1,4,3.0,6.0,105.67000000000002,6.0,1
CHEMBL117093,CHEMBL3890,CNC(=O)c1cc2c(Oc3ccc(N4CCOCC4)cc3)cncc2s1,35.0,7.455931955649724,CHEMBL802927,Selectin E,B,Small Molecule,2,4,1.0,6.0,63.69,4.0,1
CHEMBL117093,CHEMBL3070,CNC(=O)c1cc2c(Oc3ccc(N4CCOCC4)cc3)cncc2s1,79.0,7.102372908709558,CHEMBL698938,Intercellular adhesion molecule-1,B,Small Molecule,5,5,1.0,6.0,63.69,4.0,1
CHEMBL325618,CHEMBL3890,CNC(=O)c1cc2c(Oc3ccc(-c4nn[nH]n4)cc3)cncc2s1,1000.0,6.0,CHEMBL802927,Selectin E,B,Small Molecule,2,3,2.0,7.0,105.68,4.0,1
CHEMBL325618,CHEMBL3070,CNC(=O)c1cc2c(Oc3ccc(-c4nn[nH]n4)cc3)cncc2s1,1000.0,6.0,CHEMBL698938,Intercellular adhesion molecule-1,B,Small Molecule,4,4,2.0,7.0,105.68,4.0,1
CHEMBL325618,CHEMBL3735,CNC(=O)c1cc2c(Oc3ccc(-c4nn[nH]n4)cc3)cncc2s1,1000.0,6.0,CHEMBL818854,Vascular cell adhesion protein 1,B,Small Molecule,5,1,2.0,7.0,105.68,4.0,1
CHEMBL117894,CHEMBL3890,CNC(=O)c1cc2c(Oc3ccc(-c4cccs4)cc3)cncc2s1,5.0,8.301029995663981,CHEMBL802927,Selectin E,B,Small Molecule,4,5,1.0,5.0,51.22,4.0,0
CHEMBL117894,CHEMBL3070,CNC(=O)c1cc2c(Oc3ccc(-c4cccs4)cc3)cncc2s1,6.0,8.221848749616356,CHEMBL698938,Intercellular adhesion molecule-1,B,Small Molecule,3,5,1.0,5.0,51.22,4.0,0
CHEMBL117894,CHEMBL3735,CNC(=O)c1cc2c(Oc3ccc(-c4cccs4)cc3)cncc2s1,6.0,8.221848749616356,CHEMBL818854,Vascular cell adhesion protein 1,B,Small Molecule,3,3,1.0,5.0,51.22,4.0,0
CHEMBL119711,CHEMBL3890,CNC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCc4c[nH]cn4)cc3)cncc2s1,600.0,6.221848749616356,CHEMBL802927,Selectin E,B,Small Molecule,1,2,3.0,6.0,109.0,8.0,1
CHEMBL119711,CHEMBL3070,CNC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCc4c[nH]cn4)cc3)cncc2s1,670.0,6.173925197299173,CHEMBL698938,Intercellular adhesion molecule-1,B,Small Molecule,2,4,3.0,6.0,109.0,8.0,1
CHEMBL119711,CHEMBL3735,CNC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCc4c[nH]cn4)cc3)cncc2s1,1000.0,6.0,CHEMBL818854,Vascular cell adhesion protein 1,B,Small Molecule,3,4,3.0,6.0,109.0,8.0,1
CHEMBL80814,CHEMBL332,COc1ccc(CCN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(OC)cc3)CC2)cc1,662.0,6.1791420105603,CHEMBL714547,Matrix metalloproteinase-1,B,Small Molecule,3,5,2.0,7.0,105.17,8.0,1
CHEMBL80814,CHEMBL321,COc1ccc(CCN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(OC)cc3)CC2)cc1,34.0,7.468521082957745,CHEMBL715225,Matrix metalloproteinase 9,B,Small Molecule,1,4,2.0,7.0,105.17,8.0,1
CHEMBL80814,CHEMBL280,COc1ccc(CCN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(OC)cc3)CC2)cc1,2.0,8.698970004336019,CHEMBL717016,Matrix metalloproteinase 13,B,Small Molecule,3,2,2.0,7.0,105.17,8.0,1
CHEMBL1824055,CHEMBL1917,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,5.3,8.275724130399212,CHEMBL805042,Somatostatin receptor 1,B,Peptide,3,1,12.0,13.0,329.0599999999999,14.0,0
CHEMBL1824055,CHEMBL1804,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,130.0,6.886056647693163,CHEMBL807087,Somatostatin receptor 2,B,Peptide,4,3,12.0,13.0,329.0599999999999,14.0,0
CHEMBL1824055,CHEMBL2028,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,13.0,7.886056647693163,CHEMBL807105,Somatostatin receptor 3,B,Peptide,4,5,12.0,13.0,329.0599999999999,14.0,0
CHEMBL1824055,CHEMBL1853,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,0.7,9.154901959985745,CHEMBL807047,Somatostatin receptor 4,B,Peptide,1,4,12.0,13.0,329.0599999999999,14.0,0
CHEMBL1824055,CHEMBL1792,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC1=O,14.0,7.853871964321762,CHEMBL807065,Somatostatin receptor 5,B,Peptide,1,1,12.0,13.0,329.0599999999999,14.0,0
CHEMBL7889,CHEMBL4481,CC(=N)NCCCC[C@H](N)C(=O)O,130.0,6.886056647693163,CHEMBL701150,"Nitric oxide synthase, inducible",B,Small Molecule,5,1,4.0,3.0,99.2,6.0,1
CHEMBL7889,CHEMBL4803,CC(=N)NCCCC[C@H](N)C(=O)O,2400.0,5.619788758288394,CHEMBL678077,"Nitric-oxide synthase, endothelial",B,Small Molecule,3,5,4.0,3.0,99.2,6.0,1
CHEMBL7889,CHEMBL3568,CC(=N)NCCCC[C@H](N)C(=O)O,1600.0,5.795880017344075,CHEMBL751656,"Nitric-oxide synthase, brain",B,Small Molecule,2,1,4.0,3.0,99.2,6.0,1
CHEMBL62077,CHEMBL4481,CCc1ccnc(N)c1,1100.0,5.958607314841775,CHEMBL701150,"Nitric oxide synthase, inducible",B,Small Molecule,2,4,1.0,2.0,38.91,1.0,1
CHEMBL62077,CHEMBL4803,CCc1ccnc(N)c1,4300.0,5.366531544420414,CHEMBL678077,"Nitric-oxide synthase, endothelial",B,Small Molecule,2,4,1.0,2.0,38.91,1.0,1
CHEMBL62077,CHEMBL3568,CCc1ccnc(N)c1,2200.0,5.657577319177793,CHEMBL751656,"Nitric-oxide synthase, brain",B,Small Molecule,1,5,1.0,2.0,38.91,1.0,1
CHEMBL321164,CHEMBL3085,NC(Cc1cnnn1O)C(=O)O,100000.0,4.0,CHEMBL680697,Excitatory amino acid transporter 1,B,Small Molecule,1,1,3.0,6.0,114.26,3.0,1
CHEMBL321164,CHEMBL4973,NC(Cc1cnnn1O)C(=O)O,300000.0,3.5228787452803374,CHEMBL680699,Excitatory amino acid transporter 2,B,Small Molecule,5,5,3.0,6.0,114.26,3.0,1
CHEMBL321164,CHEMBL2721,NC(Cc1cnnn1O)C(=O)O,1000000.0,3.0,CHEMBL680701,Excitatory amino acid transporter 3,B,Small Molecule,2,2,3.0,6.0,114.26,3.0,1
CHEMBL133897,CHEMBL3590,CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1,1100.0,5.958607314841775,CHEMBL693215,Hormone sensitive lipase,B,Small Molecule,1,2,0.0,6.0,66.49000000000001,6.0,1
CHEMBL133897,CHEMBL1914,CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1,920.0,6.036212172654444,CHEMBL654878,Butyrylcholinesterase,B,Small Molecule,2,4,0.0,6.0,66.49000000000001,6.0,1
CHEMBL133897,CHEMBL220,CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1,750.0,6.1249387366083,CHEMBL643384,Acetylcholinesterase,B,Small Molecule,4,3,0.0,6.0,66.49000000000001,6.0,1
CHEMBL133897,CHEMBL1812,CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1,10000.0,5.0,CHEMBL760716,Pancreatic lipase,B,Small Molecule,4,2,0.0,6.0,66.49000000000001,6.0,1
CHEMBL133897,CHEMBL2060,CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1,10000.0,5.0,CHEMBL711027,Lipoprotein lipase,B,Small Molecule,2,1,0.0,6.0,66.49000000000001,6.0,1
CHEMBL133897,CHEMBL2127,CCOc1nn(-c2cccc(OCc3ccccc3)c2)c(=O)o1,15000.0,4.823908740944319,CHEMBL707395,Hepatic lipase,B,Small Molecule,3,5,0.0,6.0,66.49000000000001,6.0,1
CHEMBL76979,CHEMBL203,COc1cc(/C=C(\C#N)C(=O)O)cc(OC)c1O,264000.0,3.5783960731301687,CHEMBL674643,Epidermal growth factor receptor erbB1,B,Small Molecule,4,1,2.0,5.0,99.78,4.0,1
CHEMBL76589,CHEMBL203,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1,125.0,6.903089986991944,CHEMBL674643,Epidermal growth factor receptor erbB1,B,Small Molecule,5,4,2.0,5.0,117.62,2.0,1
CHEMBL77724,CHEMBL203,COc1cc(C=C(C#N)C#N)cc(OC)c1,1250000.0,2.903089986991944,CHEMBL674643,Epidermal growth factor receptor erbB1,B,Small Molecule,4,2,0.0,4.0,66.03999999999999,3.0,1
CHEMBL420385,CHEMBL203,N#CC(C#N)=Cc1ccc(N2CCOCC2)cc1,625000.0,3.204119982655925,CHEMBL674643,Epidermal growth factor receptor erbB1,B,Small Molecule,4,1,0.0,4.0,60.05,2.0,1
CHEMBL76904,CHEMBL203,N#CC(C#N)=Cc1ccc(O)c(O)c1,35000.0,4.455931955649724,CHEMBL674643,Epidermal growth factor receptor erbB1,B,Small Molecule,1,5,2.0,4.0,88.04,1.0,1
CHEMBL1009,CHEMBL203,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,900000.0,3.0457574905606752,CHEMBL674643,Epidermal growth factor receptor erbB1,B,Small Molecule,5,1,4.0,4.0,103.78000000000002,3.0,1
CHEMBL301347,CHEMBL286,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](NC(=O)OCCN1CCCC1)C(C)C,2.5,8.602059991327963,CHEMBL803388,Renin,B,Peptide,4,1,3.0,9.0,138.9,23.0,0
CHEMBL301347,CHEMBL286,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](NC(=O)OCCN1CCCC1)C(C)C,13.0,7.886056647693163,CHEMBL803387,Renin,B,Peptide,2,5,3.0,9.0,138.9,23.0,0
CHEMBL48624,CHEMBL286,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCCN1CCOCC1)C(C)C,2.4,8.619788758288394,CHEMBL803388,Renin,B,Peptide,5,2,3.0,9.0,138.9,24.0,0
CHEMBL48624,CHEMBL286,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)NCCCN1CCOCC1)C(C)C,2.8,8.55284196865778,CHEMBL803387,Renin,B,Peptide,1,1,3.0,9.0,138.9,24.0,0
CHEMBL2303882,CHEMBL3890,O=C(O)COc1cccc(-c2ccc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c(-c4cccc(OCC(=O)O)c4)c3)cc2O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1,3200000.0,2.494850021680094,CHEMBL802070,Selectin E,B,Peptide,1,5,10.0,16.0,291.82,21.0,0
CHEMBL2303882,CHEMBL5378,O=C(O)COc1cccc(-c2ccc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c(-c4cccc(OCC(=O)O)c4)c3)cc2O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1,540000.0,3.2676062401770314,CHEMBL810702,P-selectin,B,Peptide,4,5,10.0,16.0,291.82,21.0,0
CHEMBL2303882,CHEMBL3161,O=C(O)COc1cccc(-c2ccc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c(-c4cccc(OCC(=O)O)c4)c3)cc2O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c1,1400000.0,2.853871964321762,CHEMBL810875,Leukocyte adhesion molecule-1,B,Peptide,5,3,10.0,16.0,291.82,21.0,0
CHEMBL10542,CHEMBL4611,O=c1oc(Nc2nc[nH]n2)nc2ccccc12,62500.0,4.204119982655925,CHEMBL655961,Complement C1r,B,Small Molecule,2,1,2.0,6.0,96.7,2.0,1
CHEMBL273264,CHEMBL4611,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,12000.0,4.920818753952375,CHEMBL655961,Complement C1r,B,Small Molecule,3,2,5.0,4.0,138.07000000000002,4.0,1
CHEMBL273264,CHEMBL4611,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,12000.0,4.920818753952375,CHEMBL655962,Complement C1r,B,Small Molecule,5,4,5.0,4.0,138.07000000000002,4.0,1
CHEMBL3142655,CHEMBL204,COc1cc(CNC(=O)[C@@H]2CCCN2C(=O)C(N)C(c2ccccc2)c2ccccc2)cc(OC)c1,50.0,7.301029995663981,CHEMBL808337,Thrombin,B,Small Molecule,3,4,2.0,5.0,93.89,9.0,1
CHEMBL297008,CHEMBL230,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,60.0,7.221848749616356,CHEMBL762912,Cyclooxygenase-2,B,Small Molecule,4,4,0.0,3.0,39.07,3.0,1
CHEMBL297008,CHEMBL221,Cc1ccc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,100000.0,4.0,CHEMBL768745,Cyclooxygenase-1,B,Small Molecule,5,4,0.0,3.0,39.07,3.0,1
CHEMBL289813,CHEMBL221,Cc1c(C=O)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccc(F)cc1,100000.0,4.0,CHEMBL768745,Cyclooxygenase-1,B,Small Molecule,2,1,0.0,4.0,56.14,4.0,1
CHEMBL66457,CHEMBL2413,CC(C)(O)CC[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C(N)=O,580.0,6.236572006437063,CHEMBL655681,C-C chemokine receptor type 1,B,Small Molecule,5,2,4.0,6.0,138.43,11.0,1
CHEMBL304053,CHEMBL2413,CC(C)(O)CCC(C[C@H](O)[C@H](Cc1ccccc1F)NC(=O)c1cnc2ccccc2n1)C(N)=O,52.0,7.2839966563652,CHEMBL655681,C-C chemokine receptor type 1,B,Small Molecule,1,1,4.0,6.0,138.43,11.0,1
CHEMBL330621,CHEMBL279,Cc1ccc(Nc2ncc(-c3ccccc3)s2)nc1,19.0,7.721246399047171,CHEMBL812621,Vascular endothelial growth factor receptor 2,B,Small Molecule,2,1,1.0,4.0,37.81,3.0,1
